stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,nearest_node
"Germering, Beethovenstraße",217668,449074,48.13219,11.364227,,,1096406559
"Germering, Brückenstraße",633902,136243,48.126736,11.348561,,Ri,1096406559
"Germering, Brückenstraße",633902,207905,48.12661,11.348704,,Ri,1096406559
"Germering, Danziger Straße",124897,322610,48.138107,11.375304,,Ri,1096406559
"Germering, Don-Bosco-Straße",302100,399012,48.123276,11.368054,,Ri,1096406559
"Germering, Don-Bosco-Straße",302100,645908,48.123173,11.367991,,Ri,1096406559
"Germering, Dorfstraße",361421,145827,48.13864,11.360329,,,282279
"Germering, Dorfstraße",361421,71440,48.138454,11.360562,,,282279
"Germering, Fichtenstraße",104187,452842,48.12014,11.366931,,,1096406559
"Germering, Fichtenstraße",104187,52457,48.120396,11.366779,,,1096406559
"Germering, Freibad / Polariom",114814,273051,48.114418,11.353861,,,1096406559
"Germering, Freibad / Polariom",114814,521634,48.114468,11.353501,,,1096406559
"Germering, Friedenstraße",591202,447544,48.12096,11.360041,,Ri,1096406559
"Germering, Friedenstraße",591202,677688,48.120876,11.360086,,Ri,1096406559
"Germering, GEP",413381,336881,48.137413,11.374235,,Ri,1096406559
"Germering, GEP",413381,679489,48.137383,11.37463,,Ri,1096406559
"Germering, Gewerbegebiet Nord",82741,282224,48.139046,11.370839,,Ri,1096406559
"Germering, Gewerbegebiet Nord",82741,563220,48.139133,11.370866,,Ri,282279
"Germering, Glückstr./ZENJA",208002,235861,48.12565,11.368404,,,1096406559
"Germering, Glückstr./ZENJA",208002,256573,48.12583,11.368387,,,1096406559
"Germering, Hart-/Flurstraße",224984,450555,48.127514,11.369626,,Ri,1096406559
"Germering, Hart-/Flurstraße",224984,650077,48.127407,11.369608,,Ri,1096406559
"Germering, Hochrainweg",201393,202331,48.14082,11.358748,,Ri,282279
"Germering, Hochrainweg",201393,582527,48.14103,11.358676,,Ri,282279
"Germering, Holzkirchner Straße",653649,344284,48.131153,11.351893,,Ri,1096406559
"Germering, Holzkirchner Straße",653649,385862,48.131363,11.351858,,Ri,1096406559
"Germering, Industriestraße",,192899,48.132065,11.379041,,Ri,1096406559
"Germering, Industriestraße",,225787,48.132107,11.379571,,Ri,1096406559
"Germering, Industriestraße (Spange)",360296,232090,48.131496,11.375528,,Ri,1096406559
"Germering, Industriestraße (Spange)",360296,354873,48.131477,11.375825,,Ri,1096406559
"Germering, K.-Schumacher-Str.",320830,193361,48.11755,11.357481,,Ri,1096406559
"Germering, K.-Schumacher-Str.",320830,439903,48.117542,11.357634,,ri,1096406559
"Germering, Kersch. Schule Ost",111613,113612,48.115616,11.359826,,,281774
"Germering, Kersch. Schule Ost",111613,155266,48.11572,11.359879,,,281774
"Germering, Kerschenst.Schule",667533,512009,48.115196,11.358757,,Ri,281774
"Germering, Kerschenst.Schule",667533,7457,48.115112,11.358828,,Ri,281774
"Germering, Kirchenschule",657038,154658,48.135616,11.364739,,Ri,1096406559
"Germering, Kirchenschule",657038,409563,48.135513,11.364766,,Ri,1096406559
"Germering, Kleiner Stachus",375005,101873,48.12722,11.365027,,,1096406559
"Germering, Kleiner Stachus",375005,175528,48.126633,11.365997,,,1096406559
"Germering, Kleiner Stachus",375005,433816,48.127136,11.363985,,,1096406559
"Germering, Kleiner Stachus",375005,500208,48.12698,11.36677,,,1096406559
"Germering, Kleiner Stachus",375005,614734,48.126736,11.366105,,,1096406559
"Germering, Kleiner Stachus",375005,90678,48.126904,11.366626,,,1096406559
"Germering, Kriemhildenstraße",639975,158923,48.139534,11.386344,,Ri,1096406559
"Germering, Krippfeldstraße",419591,551685,48.131737,11.355756,,Ri,1096406559
"Germering, Krippfeldstraße",419591,590633,48.131844,11.355747,,Ri,1096406559
"Germering, Königsberger Straße",105769,155714,48.136772,11.383424,,,1096406559
"Germering, Königsberger Straße",105769,473235,48.136833,11.383604,,,1096406559
"Germering, Leipziger Straße",251797,9990,48.139763,11.37427,,Ri,282279
"Germering, Lerchenstraße",317404,221684,48.122177,11.363419,,,1096406559
"Germering, Lerchenstraße",317404,401350,48.122288,11.36341,,,1096406559
"Germering, Ludwigstraße",331218,103189,48.136837,11.370192,,Ri,1096406559
"Germering, Ludwigstraße",331218,441430,48.13674,11.369986,,Ri,1096406559
"Germering, Masurenweg",279589,546096,48.12212,11.357831,,,1096406559
"Germering, Masurenweg",279589,55613,48.12209,11.358074,,,1096406559
"Germering, Max-Born-Gymnasium",353995,190307,48.13503,11.370066,,,1096406559
"Germering, Max-Born-Gymnasium",353995,241236,48.13501,11.370516,,,1096406559
"Germering, Montessoristraße",406187,263685,48.11614,11.361829,,Ri,281774
"Germering, Montessoristraße",406187,292092,48.116074,11.361901,,Ri,281774
"Germering, Münchener Straße",210531,188958,48.137707,11.378016,,,1096406559
"Germering, Münchener Straße",210531,632580,48.13778,11.377999,,,1096406559
"Germering, Neue Gautinger Str.",295390,402257,48.11804,11.373597,,,281774
"Germering, Neue Gautinger Str.",295390,418056,48.11797,11.373651,,,281774
"Germering, Obere Bahnhofstraße",154664,242704,48.135212,11.353609,,Ri,1096406559
"Germering, Obere Bahnhofstraße",154664,618027,48.135555,11.353969,,Ri,1096406559
"Germering, Odinstraße",597658,32122,48.137066,11.386515,,851,1096406559
"Germering, Oskar-v.-Miller-Str",468183,374365,48.13152,11.371162,,Ri,1096406559
"Germering, Oskar-v.-Miller-Str",468183,389890,48.131214,11.371162,,Ri,1096406559
"Germering, Otto-Wagner-Straße",172250,37615,48.122585,11.366482,,,1096406559
"Germering, Otto-Wagner-Straße",172250,503452,48.123253,11.366563,,,1096406559
"Germering, Quirin-Wörl-Straße",416148,1907,48.138065,11.35996,,Ri,282279
"Germering, Quirin-Wörl-Straße",416148,381853,48.138138,11.359942,,Ri,282279
"Germering, Rathaus",540414,533102,48.134342,11.363347,,,1096406559
"Germering, Rathaus",540414,89339,48.134403,11.363446,,,1096406559
"Germering, Riegerstraße",76622,14703,48.116558,11.368162,,,281774
"Germering, Riegerstraße",76622,341525,48.11664,11.368135,,,281774
"Germering, Ringstraße",536774,481647,48.11967,11.355846,,Ri,1096406559
"Germering, Ringstraße",536774,617773,48.119606,11.355864,,Ri,1096406559
"Germering, Salzstraße",137157,37833,48.12773,11.355325,,Ri,1096406559
"Germering, Salzstraße",137157,44956,48.12784,11.356008,,,1096406559
"Germering, Schillerstraße",414465,291249,48.13354,11.359466,,Ri,1096406559
"Germering, Schillerstraße",414465,624379,48.133636,11.359412,,Ri,1096406559
"Germering, Schusterhäusl",401233,168010,48.127747,11.326777,,,1096406559
"Germering, Schusterhäusl",401233,396809,48.12773,11.326902,,,1096406559
"Germering, St. Jakob",262573,125621,48.12744,11.351022,,Ri,1096406559
"Germering, St. Jakob",262573,474006,48.12751,11.350753,,Ri,1096406559
"Germering, St. Martin (alt)",298528,419211,48.137604,11.364138,,Ri,1096406559
"Germering, St. Martin (alt)",298528,598634,48.137516,11.364146,,Ri,1096406559
"Germering, Stadthalle",5164,190142,48.131233,11.366832,,,1096406559
"Germering, Stadthalle",5164,9301,48.13112,11.365952,,,1096406559
"Germering, Streiflacher Straße",497943,114255,48.128296,11.373911,,Ri,1096406559
"Germering, Streiflacher Straße",497943,623503,48.128437,11.374163,,Ri,1096406559
"Germering, Theodor-Heuss-Str.",328686,430541,48.115753,11.35599,,Ri,1096406559
"Germering, Volksfestplatz",550633,172734,48.126255,11.360841,,Ri,1096406559
"Germering, Volksfestplatz",550633,3045,48.126205,11.360904,,Ri,1096406559
"Germering, Waldfriedhof",468009,3722,48.11855,11.366994,,,281774
"Germering, Waldfriedhof",468009,535739,48.11878,11.367093,,,281774
"Germering, Wallbergstraße",376358,142063,48.128876,11.37816,,Ri,1096406559
"Germering, Wallbergstraße",376358,357079,48.128857,11.378511,,Ri,1096406559
"Germering, Wendelsteinstraße",325657,376562,48.13026,11.38382,,Ri,1096406559
"Germering, Wendelsteinstraße",325657,576844,48.130177,11.383622,,Ri,1096406559
"Germering, Westpark",130445,431629,48.11751,11.351076,,Ri,1096406559
"Germering, Westpark",130445,554147,48.117218,11.351013,,Ri,1096406559
"Germering, Wittelsbach. Schule",440508,426731,48.135715,11.377729,,Ri,1096406559
"Germering, Wittelsbacherstraße",633799,324178,48.13545,11.376121,,,1096406559
"Germering, Wittelsbacherstraße",633799,93962,48.135513,11.375887,,,1096406559
"Germering, Wotanstraße",256147,394993,48.136143,11.387386,,,1096406559
"Germering, Wotanstraße",256147,572443,48.13606,11.387296,,,1096406559
Germering-Unterpfaffenhofen,406519,150368,48.129055,11.363221,,,1096406559
Germering-Unterpfaffenhofen,406519,291224,48.129295,11.364928,,,1096406559
Germering-Unterpfaffenhofen,406519,325058,48.12921,11.363688,,,1096406559
Germering-Unterpfaffenhofen,406519,614298,48.12887,11.364023,,,1096406559
Germering-Unterpfaffenhofen,406519,619929,48.129223,11.364443,,,1096406559
Germering-Unterpfaffenhofen,406519,659036,48.129272,11.364668,,,1096406559
Germeringer Weg,92234,559486,48.158115,11.413635,,1,130058
Gern,531844,142119,48.16279,11.529095,,,20261769
Gern,531844,361875,48.162796,11.529203,,,20261769
"Gernl.-Ost, Palsweiser Str.",180362,274082,48.22692,11.322366,,,344652410
Gernlinden,246370,310318,48.212765,11.300378,,,344652410
"Gernlinden, J.-Poxleitn.-Allee",223192,219291,48.21497,11.302522,,,344652410
"Gernlinden, J.-Poxleitn.-Allee",223192,396784,48.21502,11.30245,,,344652410
Gertrud-Grunow-Straße,212794,537026,48.18292,11.596568,,,40188462
Gertrud-Grunow-Straße,212794,676074,48.18302,11.596756,,,40188462
Giesing,472725,166639,48.1108,11.593989,,,1955166
Giesing,472725,210671,48.110825,11.595319,,,21523134
Giesing,472725,351946,48.110596,11.595427,,,21523134
Giesing,472725,35236,48.110916,11.595436,,,21523134
Giesing,472725,370347,48.111046,11.595705,,,21523134
Giesing,472725,403449,48.11049,11.594861,,,21523134
Giesing,472725,408523,48.110664,11.595678,,,21523134
Giesing,472725,642999,48.11097,11.595741,,,21523134
Giesing,472725,668391,48.110573,11.59557,,,21523134
Giesing,472725,9822,48.11047,11.594744,,,1955166
"Giesing, München",472725,198694,48.11148,11.594286,,,1955166
"Gilching, GWG Argelsried",229765,3108,48.102985,11.308074,,,1096406559
"Gilching, GWG Argelsried",229765,511530,48.10316,11.308146,,,1096406559
"Gilching, Gewerbegebiet Süd",57237,347951,48.093315,11.313221,,,281774
"Gilching, Gewerbegebiet Süd",57237,403351,48.093338,11.313302,,,281774
"Gilching, Gewerbegebiet Süd",57237,523089,48.093224,11.313239,,,281774
"Gilching, Zeppelinstraße",207728,175519,48.093086,11.306924,,,281774
Gilching-Argelsried,526401,120118,48.106747,11.300833,,,1096406559
Gilching-Argelsried,526401,222153,48.106728,11.300294,,,1096406559
Gilchinger Straße,406180,264019,48.164288,11.413329,,,128263
Gilchinger Straße,406180,524058,48.16407,11.413311,,,128263
Gilgstraße,316407,196169,48.08188,11.508946,,,289786689
Gilgstraße,316407,516943,48.081852,11.508775,,,1705660032
Giselastraße,546720,237404,48.157234,11.5848,,,1652860049
Giselastraße,546720,530963,48.157078,11.585087,,,1652860049
Giselastraße,546720,554035,48.156513,11.584045,,,1652860049
Giselastraße,546720,6940,48.156532,11.583946,,,1652860049
Glötzleweg,402164,166612,48.086395,11.509817,,,289591440
Glötzleweg,402164,186936,48.08605,11.510392,,,1704962534
Gmunder Straße,80730,358799,48.09554,11.527649,,,1956207
Gmunder Straße,80730,549871,48.0958,11.527559,,,1956207
Gnadenwaldplatz,299874,215883,48.118004,11.65423,,,3655958403
Gnadenwaldplatz,299874,515939,48.11804,11.653736,,,3655958403
Goetheplatz,435382,339576,48.12979,11.55918,,,20923542
Goetheplatz,435382,476711,48.130093,11.55838,,,3769791364
Goetheplatz,435382,567849,48.129215,11.557608,,,2040579
Goetheplatz,435382,577516,48.129997,11.559108,,,20923542
Goetheplatz,435382,625758,48.129158,11.55768,,,2040579
Goetheplatz,435382,642368,48.13007,11.558569,,,20923542
Goldlackplatz,86723,184073,48.20027,11.549936,,,32839014
Goldlackplatz,86723,615526,48.20013,11.550502,,,32838309
Gollierplatz,634689,251540,48.1363,11.534422,,,2040629
Gollierplatz,634689,467494,48.136333,11.534225,,,2040629
Gondrellplatz,89081,202611,48.124428,11.490135,,,411718880
Goppertshofen,341952,180916,48.291943,11.435652,,,32691286
Goppertshofen,341952,627641,48.29149,11.435203,,,32691286
Goteboldstraße,181106,108713,48.177055,11.443324,,,540162
Goteboldstraße,181106,345203,48.176525,11.443531,,,540162
Gotzinger Platz,489207,554604,48.117626,11.550358,,1,21315233
Graf-Lehndorff-Straße,161067,189699,48.140453,11.679859,,,89335251
Graf-Lehndorff-Straße,161067,597470,48.14036,11.679976,,,89335251
Graf-Lehndorff-Straße,161067,620785,48.140656,11.680219,,,89335251
Grafinger Straße,499166,502318,48.124725,11.619385,,,21522322
Grafinger Straße,499166,69741,48.124596,11.61925,,,21522322
Grasbrunn,658425,37188,48.078754,11.743837,,,307480216
"Grasbrunn, Am Sportpark",197824,570566,48.087944,11.749407,,,307480216
"Grasbrunn, Kirchplatz",184472,422066,48.07936,11.742436,,,307480216
"Grasbrunn, Kirchplatz",184472,470584,48.07926,11.74267,,,307480216
"Grasbrunn, Lehnerstraße",244909,423200,48.07832,11.748491,,,307480216
"Grasbrunn, Lehnerstraße",244909,539264,48.07839,11.747898,,,307480216
"Grasbrunn, Neukeferloher Weg",561904,363476,48.08095,11.745356,,,307480216
"Grasbrunn, Neukeferloher Weg",561904,608610,48.0809,11.745185,,,307480216
Grashofstraße,390826,369144,48.21702,11.528799,,,260241740
Grashofstraße,390826,513901,48.21763,11.528871,,,29929974
"Graßlfing, FFW Geiselbullach",675627,332746,48.22195,11.361434,,,344652410
"Graßlfing, FFW Geiselbullach",675627,455495,48.222004,11.361514,,,344652410
"Graßlfing, Ferdinandstraße",356042,324408,48.216854,11.347384,,,344652410
"Graßlfing, Ferdinandstraße",356042,544205,48.21644,11.34707,,,344652410
"Graßlfing, Forstweg",207904,420474,48.20884,11.379346,,Ri,344652410
"Graßlfing, Forstweg",207904,667503,48.209087,11.379229,,Ri,344652410
"Graßlfing, Georgenstraße",371773,134942,48.21462,11.346027,,,344652410
"Graßlfing, Georgenstraße",371773,510995,48.214474,11.346306,,,344652410
"Graßlfing, Georgenstraße",371773,594860,48.214508,11.345992,,,344652410
"Graßlfing, Gröbenzeller Straße",405312,51201,48.212505,11.375869,,Ri,344652410
"Graßlfing, Gröbenzeller Straße",405312,666285,48.212593,11.375528,,Ri,344652410
"Graßlfing, Gut",329912,327523,48.222187,11.355442,,Ri,344652410
"Graßlfing, Gut",329912,419050,48.222248,11.355352,,Ri,344652410
"Graßlfing, Im Schwaigfeld",141282,349603,48.214077,11.341419,,,344652410
"Graßlfing, Im Schwaigfeld",141282,548159,48.21399,11.341464,,,344652410
"Graßlfing, Josef-Kistler-Weg",12796,524972,48.232273,11.360401,,,190822936
"Graßlfing, Ludwigstraße",510071,260772,48.213234,11.351786,,Ri,344652410
"Graßlfing, Ludwigstraße",510071,298291,48.213192,11.351624,,,344652410
"Graßlfing, Schule",425826,173557,48.22302,11.354193,,,344652410
"Graßlfing, Schule",425826,273389,48.223644,11.351831,,,344652410
"Graßlfing, Sägmühlstraße",553922,306997,48.22411,11.347025,,,344652410
"Graßlfing, Sägmühlstraße",553922,83331,48.224174,11.347087,,,344652410
"Graßlfing, Wiesenweg",582784,519723,48.22009,11.365189,,Ri,344652410
"Graßlfing, Wiesenweg",582784,70657,48.22034,11.364524,,Ri,344652410
"Graßlfing, Wittelsbacher Allee",369961,39413,48.21722,11.352199,,,344652410
"Graßlfing, Wittelsbacher Allee",369961,639663,48.217144,11.352262,,,344652410
Griechenstraße,57948,539942,48.09312,11.569986,,,20982524
Griechenstraße,57948,611667,48.09318,11.569654,,,20966289
Griegstraße,359332,290359,48.182034,11.58506,,,1903769493
Griegstraße,359332,449447,48.181534,11.584746,,,1955701
Grillparzerstraße,100091,107880,48.135292,11.609863,,,21511124
Grillparzerstraße,100091,167296,48.135796,11.609405,,,1078912645
Grillparzerstraße,100091,201566,48.13623,11.608632,,,1078912401
Grillparzerstraße,100091,268869,48.13646,11.610186,,,1623971117
Grimmeisenstraße,600377,188826,48.165146,11.644601,,,1050050190
Grimmeisenstraße,600377,51480,48.16527,11.644807,,,1050050190
Gronsdorf,612331,148404,48.11838,11.699506,,,16146581
Gronsdorf,612331,166767,48.1184,11.698619,,,1811451
"Gronsdorf, Kirche",357772,124355,48.1215,11.709674,,,18659816
"Gronsdorf, Kirche",357772,601994,48.1215,11.70936,,,18659816
"Gronsdorf, Sofienstr.",497558,588466,48.120914,11.702587,,,1274020033
"Gronsdorf, Sofienstr.",497558,625048,48.120804,11.701886,,,1274020033
Großhadern,3318,114781,48.115604,11.476741,,,364823628
Großhadern,3318,311035,48.116013,11.477559,,,185453714
Großhadern,3318,337240,48.11524,11.477038,,,26778910
Großhadern,3318,628419,48.11469,11.477083,,,185448231
Großhadern,3318,6550,48.11536,11.47631,,,7211189062
Großhadern,3318,86224,48.1147,11.476975,,,185448231
Großhaderner Straße,193090,212002,48.119522,11.481332,,,27331109
Großhaderner Straße,193090,219558,48.119408,11.481475,,,27331109
Großhesselohe Isartalbf,430632,372544,48.071068,11.530945,,,286996111
"Großhesselohe, Am Grundelberg",525293,578424,48.06803,11.528269,,,1705397680
"Großhesselohe, Am Grundelberg",525293,6191,48.06791,11.528026,,,1705397680
"Großhesselohe, Georgenstraße",322710,486584,48.07314,11.53665,,,1742583426
"Großhesselohe, Marienstraße",588588,343584,48.07173,11.534566,,,1742583426
"Großhesselohe, Marienstraße",588588,375868,48.071644,11.53462,,,1742583426
"Großhesselohe, Wettersteinstr.",618752,419143,48.071667,11.530056,,,286996111
"Großhesselohe, Wettersteinstr.",618752,64090,48.071613,11.52994,,,286996111
Großhesseloher Brücke,157234,247990,48.0765,11.550376,,,31115833
Großhesseloher Brücke,157234,46367,48.07654,11.550412,,,31115833
Großhesseloher Brücke,157234,498550,48.07691,11.55017,,,243352912
Großhesseloher Brücke,157234,640565,48.07713,11.550394,,,243352912
Großlappen,483667,570738,48.20418,11.62932,,,1719816588
Großlappen,483667,84409,48.204346,11.629671,,,1719816588
Großmarkthalle,258031,355431,48.119785,11.55229,,,1955224
Großmarkthalle,258031,507389,48.1197,11.55237,,,1955224
Grub (S) Nord,365754,407230,48.16519,11.782474,,,13741157780
Grub (S) Süd,434790,151924,48.16428,11.782573,,,13741157780
Grub(Oberbay),589441,14385,48.164524,11.782559,,,13741157780
"Grub, Prof.-Dürrwächter-Platz",414188,300179,48.170704,11.779024,,,1806773
"Grub, Prof.-Dürrwächter-Platz",414188,455185,48.17084,11.779078,,,1806773
"Grub, Prof.-Zorn-Straße",10258,478350,48.166924,11.7811,,,13741157780
Gruithuisenstraße,566498,118623,48.183475,11.484143,,,364760950
Gruithuisenstraße,566498,254365,48.18335,11.483811,,,66951191
Grusonstraße,583672,242622,48.2022,11.593603,,,52191120
